aid,meanfreq,median,std,iqr,skew,melspectogram,mfcc,spaectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,pitch,Gender
slt_arctic_b0087,21.99999999995521,31.980513391848945,550462.731465183,135254.47289392696,-1.2937573832743736,0.10982747375965116,-307.06134033203125,1846.165271882368,1530.6408505927807,23.040383144912976,3334.5921293218084,179.775,female
slt_arctic_a0144,32.00000000000071,54.061078335973434,766908.0266117314,161656.61757023618,0.8297124981933911,0.07307278364896774,-268.62014770507807,1763.0195355802366,1476.3232655332606,25.382110248344468,2962.3212480878497,186.047,female
slt_arctic_b0078,-104.99999999858305,22.339263044056466,528995.9716488905,141042.55030988774,0.8672327567579893,0.14700868725776672,-287.9042663574219,2082.6170389417275,1552.474715219679,24.14254454308581,3531.4453125,181.818,female
slt_arctic_b0050,58.000000001436035,31.11289012345327,556915.3701059058,83542.97173583027,-0.21205457637885172,0.06434447318315506,-310.0621643066406,1482.9719102351464,1442.2476779870465,27.03976824634703,2682.816256009615,177.778,female
slt_arctic_a0193,39.99999999999329,43.5430766009049,290924.64886295405,102023.02533009856,-0.6748906735849647,0.04999681562185288,-308.2097473144531,2408.7747055131017,1777.7220371541187,23.163597191423783,4246.949319278493,177.778,female
slt_arctic_b0044,-42.000000000025864,-11.426839917558027,632310.0983363391,116717.70943718421,0.30428139397820153,0.13765600323677066,-265.54275512695307,1994.3343943224083,1585.1114656425666,22.96281515988957,3513.5009765625,202.532,female
slt_arctic_a0187,-77.0000000000427,-5.306333625640036,638545.2577245856,136762.4976933608,0.5024951631313344,0.09665833413600924,-273.9146728515625,1654.888910967326,1539.1504306976722,26.101067278997913,2944.848012115996,172.043,female
slt_arctic_a0408,-26.999999999672536,-8.384956794398022,495390.54313478176,140046.39855924554,-0.31565358800445764,0.058596983551979065,-284.4336242675781,2087.705787211962,1710.6959002617189,23.901145185743395,3825.9938625310433,172.043,female
slt_arctic_a0434,36.99999999986718,-76.57847940485226,552681.4597189241,156691.7655670002,0.48379676052594006,0.1094265952706337,-275.01205444335943,1959.056419184436,1651.3878778848452,24.01723095559894,3556.021250849185,163.265,female
slt_arctic_a0352,-59.99999999998838,-18.91381306599942,677392.4689060817,126144.40410436783,1.1309280619640483,0.08592502772808075,-258.1034545898437,1526.4826706523288,1578.993292637391,27.185772178427914,3022.9377679065265,181.818,female
slt_arctic_b0291,-25.999999999998824,18.007909400614153,518778.72180824936,60384.85603492728,-2.2775428012671135,0.038294993340969086,-310.1114807128906,1207.6741451681787,1381.1446637400852,28.9403886599714,2422.776340793919,179.775,female
slt_arctic_a0346,18.00000000000754,-1.1010656134858436,476874.2491818084,79441.44202569872,0.6502045198848786,0.0758887529373169,-297.0764465332031,1464.6969475000824,1650.5722076762631,25.65367924736175,3230.9592507102275,173.91299999999995,female
slt_arctic_b0285,32.99999999995337,38.822872950478995,577651.3641496756,116883.64898043213,0.8721665240100128,6.738297462463379,-292.1767272949219,1568.7989767988754,1626.1466934216235,24.837158082821606,3302.3686835106373,188.235,female
slt_arctic_a0420,-83.99999999999693,-54.118301232789236,684069.5672305557,162383.95193916344,0.39981257248377583,0.09605064988136293,-272.85635375976557,1574.8105489326235,1464.9152800995264,25.727986751676337,3017.914709884129,158.416,female
slt_arctic_b0508,-53.999999999997186,26.64195625002185,756862.3488205717,124783.74178717825,0.8083465373000777,0.04505011439323425,-265.27700805664057,1628.6182929768195,1587.7847251667777,25.180520683465318,3206.4557555093925,179.775,female
slt_arctic_b0534,-25.999999999976968,-16.114304842943966,568272.2525679732,165852.64366100432,-0.42202638795598985,0.04234175756573677,-279.85659790039057,1848.6968869586765,1569.5574886008967,25.421111819933408,3300.4460196659484,156.863,female
slt_arctic_a0391,108.99999999997952,14.824676646545413,539134.4018391746,162215.4023492381,0.30474961950724394,0.09570789337158203,-263.04666137695307,1989.487488087921,1721.3457071229413,23.424118936249517,3761.004638671875,156.863,female
slt_arctic_b0252,44.99999999799014,1.9362463471612443,645557.5558333296,136129.53074621258,-0.37184326443152405,0.10235331207513808,-292.7978820800781,1514.4874780112534,1517.4354146614828,25.670862476789875,2949.577789306641,190.476,female
slt_arctic_a0385,17.000000000045972,-42.95012136518608,349750.86371450376,88519.25441524209,0.658114381849533,0.1053343415260315,-311.2221984863281,1750.519015450604,1663.100733919779,23.172317941979376,3617.578125,172.043,female
slt_arctic_b0246,-65.99999999899785,25.38426217936729,548436.9241621436,79309.61768333954,-0.5158585541205667,0.95608788728714,-302.7607116699219,1420.2819978336936,1458.3947464493913,24.310409984008352,2766.160167347301,179.775,female
slt_arctic_b0520,-117.00000000278298,-42.13088578955068,729112.1560691157,172149.068410822,0.5282808747845087,1.5609691143035889,-273.92251586914057,1958.8203170418606,1551.5422961693582,24.759611355635013,3377.7481742527175,190.476,female
slt_arctic_a0568,-111.99999999995399,-6.37521107165594,645870.4878534863,169341.1418632433,-0.22598477938087372,0.14137619733810425,-296.13140869140625,1796.9972349518437,1528.970447433342,25.52610477446689,3304.423828125,172.043,female
slt_arctic_a0540,-32.00000000000639,-15.695182963458137,638152.7875148704,143405.1971113196,0.3255323630185338,0.09832596778869628,-282.34088134765625,1730.2218526770291,1599.1408267576917,26.53584708179104,3315.6646728515625,173.91299999999995,female
slt_arctic_b0483,24.000000000062553,-39.324924702741555,717522.8383626055,138091.145454332,0.7734145993654964,0.05280330404639244,-276.4149780273437,1705.9437007420852,1413.8090311609521,26.25112672072355,2929.532470703125,179.775,female
slt_arctic_a0226,13.999999999995458,77.36260073628364,424664.2161720248,99590.6513224516,-0.22633825867317398,0.026205962523818016,-298.07293701171875,2003.636736441726,1695.8860328917733,24.41703230280333,3731.2137414913373,173.91299999999995,female
slt_arctic_a0232,5.999999999999637,35.35246616299264,395981.56583545613,80557.11463035527,-0.8932318858186614,0.016392873600125313,-313.0876770019531,1830.4888519038434,1696.4205819075892,24.919453643081752,3574.878761985085,177.778,female
slt_arctic_a0554,-20.999999999349953,5.497884097032966,577410.7021888182,98373.56634767432,1.046190806896301,0.1442391872406006,-344.3616638183594,1625.156392365773,1540.5281134647676,24.518292957885734,3060.100955447635,170.213,female
slt_arctic_b0497,-41.9999999997512,-49.844347022164584,738001.6627148711,114210.35473482293,0.42270751686818286,0.052544768899679184,-292.4552917480469,1460.5382701991018,1436.1065117268506,26.72354554565173,2692.198689778646,179.775,female
slt_arctic_b0468,-59.999999999998366,-23.6627938478141,601107.6759117288,116285.74508562923,0.638783885264175,0.2032018005847931,-288.68621826171875,1590.3141288431339,1609.9084942565357,24.636698216992198,3276.7594962284484,168.421,female
slt_arctic_a0583,110.00000000008089,13.947601669002324,697211.653389553,174235.9894708448,-0.5340810036898241,0.15921145677566528,-269.79080200195307,1881.3012165635046,1642.512816140133,23.55075895181168,3645.8875109265728,177.778,female
slt_arctic_b0440,-46.99999999870855,4.650190296316808,661419.0184346299,175382.21245726128,0.5975668085503153,0.07009035348892212,-269.5386962890625,2067.57016874967,1582.286099108091,24.581753511544854,3497.719467870447,181.818,female
slt_arctic_b0326,44.99999999999866,20.81616540052346,511965.30517262884,93548.70850739483,0.16544985539353196,7.689394950866699,-301.6340026855469,1394.4361185168875,1457.4263390423134,25.794563936863646,2572.646817294034,190.476,female
slt_arctic_b0332,-9.000000000017714,-4.370450227558763,558910.1952106169,139844.1644970032,-0.2361374503261617,0.05354151129722595,-292.35150146484375,1806.040619314436,1613.640037296926,25.412149161187482,3439.92919921875,183.908,female
slt_arctic_b0454,31.999999999798245,8.718923243952304,401289.80468632403,86738.63982953824,1.9449537612351722,0.06524372845888138,-322.69024658203125,1615.5144213472433,1680.412952659721,24.777520116063148,3584.1007232666016,177.778,female
slt_arctic_a0018,-8.00000000002539,15.921284476531582,424231.7441536573,80177.46379227971,-0.040295217246089476,0.022278023883700367,-326.5276794433594,1624.0805600328433,1662.5549741975876,24.1331243712134,3358.564453125,190.476,female
slt_arctic_a0024,98.00000000238099,22.727791569604882,666902.15310835,151012.58681726205,0.07450091313699056,0.08741847425699234,-285.6473388671875,1889.256090145461,1580.671399218806,22.943602576086374,3477.108604029605,190.476,female
slt_arctic_a0030,83.99999999970414,23.230911750535597,454736.2758284268,69201.6832425569,-0.16689197389143348,0.06481252610683441,-316.1228332519531,1540.7123020718484,1706.0206262684744,23.28861526399808,3239.4012451171875,192.771,female
slt_arctic_b0118,-12.00000000027589,-18.307124218303215,634745.8351912966,98072.86321401801,0.5357612622907156,0.05906357616186143,-309.8648681640625,1361.242130249732,1471.9064328638058,24.657933161368252,2657.1817741119603,183.908,female
slt_arctic_b0124,17.999999999999652,-3.8529499422802473,489931.25814545713,121192.24399999013,0.5634942869931491,0.18040215969085693,-301.996337890625,2102.77926692674,1595.080654685623,21.68972767194616,3643.3564453125,181.818,female
slt_arctic_b0130,60.9999999999084,22.28072933861222,436221.0343962493,113694.62488782537,0.4604147977468225,0.06311995536088942,-297.3453369140625,2510.345751328965,1678.5943087990765,25.449912586675328,4145.0164085210745,188.235,female
slt_arctic_b0108,5.000000000038316,-6.577673848652921,778263.162387006,73965.01709743628,-0.7745611800547024,0.09028378874063492,-271.94534301757807,1332.4976475491928,1455.4020842435507,28.177921988573342,2621.1525560461955,177.778,female
slt_arctic_b0134,13.000000000004848,9.77661249801531,612640.0576619244,74586.74030178576,0.817751283841937,0.08394474536180496,-298.7161560058594,1379.5771948247693,1487.9828639154596,24.70927614154992,2905.075836181641,181.818,female
slt_arctic_b0120,23.00000000020205,44.28195249216151,589337.4271795353,121593.1523835795,-0.16090581530452783,0.09223289042711258,-296.69598388671875,1700.2742462120873,1562.934152647186,24.031960268775496,3260.6944949127906,186.047,female
slt_arctic_a0008,-17.99999999999972,12.802485255902866,342676.67064521153,74366.83325470547,-0.19795735630950967,0.0350303091108799,-334.3184509277344,1638.9946281730124,1603.9950043381743,24.18309979110148,3280.3333629261365,183.908,female
slt_arctic_a0034,-7.999999999352376,-9.6879538982731,498618.67396959965,126841.09509237701,-0.5813554325697939,0.016301080584526062,-315.0328063964844,1771.7459005316794,1552.6838081082074,23.5197920875256,3120.023686835106,186.047,female
slt_arctic_a0020,4.999999999991722,14.042694920561189,513175.7180654731,108837.31180783623,0.45572652578769457,0.034637831151485436,-305.7744140625,1904.2861099585248,1589.1267954513544,25.131649818092065,3340.437825520833,183.908,female
slt_arctic_b0478,6.999999999864835,1.5623562099353876,478939.9882902204,117488.22687600105,0.03935001329739179,0.033278848975896835,-316.3353576660156,1609.4220545220487,1510.6848713462546,24.136686512147822,3013.961207613032,195.122,female
slt_arctic_a0593,-42.99999999998699,2.272711651177815,487291.4499217459,118496.31160003893,0.025321769317969964,0.10878682881593704,-260.10464477539057,1864.1454205498526,1490.919734312518,25.292841394389033,3377.4360988451085,173.91299999999995,female
slt_arctic_b0450,-58.999999999960735,-34.59603589372546,718997.4161257561,165787.19910992522,0.2729219901562183,0.12236465513706207,-268.86627197265625,1878.7428121281562,1632.8832724430163,25.24233201837411,3518.703772189349,181.818,female
slt_arctic_b0336,-84.99999999999358,-16.129178165921985,498143.1824586204,37304.99293538988,-0.2660233695654807,0.07266517728567122,-321.39044189453125,1123.181992552764,1418.3979423591354,26.17086499815208,2260.3797590228874,197.531,female
slt_arctic_b0322,-13.000000000002057,0.8397350207542331,536058.4553931525,119531.3098723386,0.6480392304484588,0.3084720969200134,-299.58587646484375,1550.2499757478954,1497.4204889396624,24.122710878347807,2923.030752505896,173.91299999999995,female
slt_arctic_a0587,-39.99999999999957,-38.93894914063276,513644.5081435222,119627.47452208235,0.34361039968863455,0.0800095722079277,-280.50283813476557,1921.7048208940487,1543.8362391528021,23.55548544226543,3478.654233870968,183.908,female
slt_arctic_b0444,43.99999999831723,-8.982305048816784,665019.7918610771,103313.55011007501,0.568276893833756,0.06931030750274657,-287.82354736328125,1551.77742315805,1420.785383482341,27.709020340220146,2743.3453499002662,175.824,female
slt_arctic_a0578,66.99999999918712,68.33642425677948,490858.58777884603,138294.6336308887,-1.0002425058611049,0.3368028700351715,-280.208251953125,2285.920165105492,1610.277509413456,21.80450175782132,3795.22705078125,179.775,female
slt_arctic_a0550,-25.000000000013173,-18.752025304995186,434581.83530653483,119421.48925408581,0.19155005267127087,0.07799138873815536,-301.56121826171875,1800.2955061783045,1672.9342999517605,22.275781127441462,3535.39306640625,207.792,female
slt_arctic_b0493,43.999999999910614,-9.805650155294643,636690.2371226223,105955.61243778281,1.385588925911147,0.06237732246518135,-292.6004943847656,1657.5047522141556,1559.4718034271564,27.120453610981908,3203.441740337172,181.818,female
slt_arctic_a0236,-3.0000000003079412,7.48357844447419,463877.46698691265,135405.50480212574,0.32895843804749997,0.01909164711833,-304.86273193359375,1854.7585807463736,1682.875879488778,23.45904451982997,3677.077765213816,177.778,female
slt_arctic_a0222,64.00000000000176,14.399029245867496,415470.2555346171,93670.1936920841,0.21465578695823448,0.08240465074777603,-317.8603820800781,1648.7485690034632,1626.0801329905967,23.872766892754267,3254.156383167613,188.235,female
slt_arctic_a0544,51.000000000053625,-77.19239371698313,630451.033042233,124379.06558500582,-0.05727487088988606,0.1620517522096634,-251.0278167724609,1912.513268395836,1732.5969735031115,22.65641317629488,3721.481056583738,207.792,female
slt_arctic_b0487,20.00000000000396,13.491273668711074,686216.8727325044,187456.12399077858,-0.3933476056519154,2.220330715179444,-292.6599426269531,2015.5602856323464,1618.5425577028561,24.43350467405576,3591.614645633971,186.047,female
slt_arctic_b0518,1.000000000005158,31.419219092487765,554779.8905548237,127291.5347754179,0.006603830259027377,0.06004556268453597,-294.5848083496094,1806.8008938184287,1612.2206042001894,21.870590086296254,3387.711181640625,192.771,female
slt_arctic_b0524,-58.00000000004575,28.22259285734617,745690.3429636303,189219.649505959,0.023160377738151865,0.04525923728942871,-276.88290405273443,1884.0561701307406,1514.555385619591,25.932347240596666,3250.223922729492,166.667,female
slt_arctic_a0381,193.0000000000289,-37.144211750164686,563436.3008414967,146203.66146794273,-2.48415279109882,0.2232828289270401,-284.8064270019531,1977.7250030176608,1674.39727413724,25.03261389844017,3704.037198153409,170.213,female
